p n nt time
64 64064 250 396.893614
64 64064 250 397.052464
64 64064 250 397.176814
64 64064 250 397.208368
64 64064 250 397.370529
64 64064 250 397.405255
64 64064 250 397.463569
64 64064 250 397.533690
64 64064 250 397.699584
64 64064 250 397.701366
64 64064 250 397.725635
64 64064 250 397.839423
64 64064 250 398.034343
64 64064 250 398.037594
64 64064 250 398.081617
64 64064 250 398.157980
64 64064 250 398.338457
64 64064 250 398.350766
64 64064 250 398.360457
64 64064 250 398.484932
64 64064 250 398.624441
64 64064 250 398.624940
64 64064 250 398.637995
64 64064 250 398.751941
64 64064 250 398.914262
64 64064 250 398.915593
64 64064 250 398.915479
64 64064 250 398.938351
64 64064 250 399.039039
64 64064 250 399.143012
64 64064 250 399.330386
64 64064 250 399.403904
64 64064 250 399.621577
64 64064 250 399.649284
64 64064 250 399.675746
64 64064 250 399.679556
64 64064 250 399.954856
64 64064 250 399.958906
64 64064 250 400.244508
64 64064 250 400.244971
64 64064 250 400.244741
128 128128 250 979.269559
128 128128 250 979.818965
128 128128 250 979.857385
128 128128 250 980.088595
128 128128 250 980.634800
128 128128 250 980.752000
128 128128 250 980.931687
128 128128 250 981.434584
128 128128 250 981.543669
128 128128 250 981.578388
128 128128 250 981.775385
128 128128 250 982.296372
128 128128 250 982.347362
128 128128 250 982.368963
128 128128 250 982.605775
128 128128 250 983.074615
128 128128 250 983.129397
128 128128 250 983.158969
128 128128 250 983.224189
128 128128 250 983.858811
128 128128 250 983.883457
128 128128 250 983.991019
128 128128 250 984.149422
128 128128 250 984.215227
128 128128 250 984.315957
128 128128 250 984.677272
128 128128 250 984.710154
128 128128 250 984.811856
128 128128 250 984.867003
128 128128 250 984.939873
128 128128 250 985.092010
128 128128 250 985.426017
128 128128 250 985.506505
128 128128 250 985.533287
128 128128 250 985.563043
128 128128 250 985.580587
128 128128 250 985.602866
128 128128 250 985.641105
128 128128 250 985.750965
128 128128 250 985.849102
128 128128 250 985.928321
128 128128 250 985.928650
128 128128 250 985.948362
128 128128 250 985.981496
128 128128 250 985.998183
128 128128 250 986.011937
128 128128 250 986.013976
128 128128 250 986.077539
128 128128 250 986.082295
128 128128 250 986.087800
128 128128 250 986.094717
128 128128 250 986.119709
128 128128 250 986.123747
128 128128 250 986.139194
128 128128 250 986.153186
128 128128 250 986.199116
128 128128 250 986.296644
128 128128 250 986.308519
128 128128 250 986.379044
128 128128 250 986.441063
128 128128 250 986.510505
128 128128 250 986.955898
128 128128 250 986.969065
128 128128 250 986.990073
128 128128 250 987.124153
128 128128 250 987.228585
128 128128 250 987.246926
128 128128 250 987.633328
128 128128 250 987.634535
128 128128 250 987.648932
128 128128 250 987.771739
128 128128 250 987.818090
128 128128 250 987.860433
128 128128 250 987.873596
128 128128 250 987.882264
128 128128 250 988.237976
128 128128 250 988.303305
128 128128 250 988.385723
128 128128 250 988.451563
128 128128 250 988.531498
128 128128 250 988.806181
128 128128 250 988.885596
128 128128 250 988.884948
128 128128 250 988.926657
128 128128 250 989.094200
128 128128 250 989.198235
128 128128 250 989.220284
128 128128 250 989.733587
128 128128 250 990.072557
128 128128 250 990.094744
128 128128 250 990.150396
128 128128 250 990.718986
128 128128 250 991.003124
128 128128 250 991.110875
128 128128 250 991.152126
128 128128 250 991.410677
128 128128 250 991.929523
128 128128 250 992.052184
128 128128 250 992.146523
128 128128 250 992.179489
128 128128 250 992.179821
128 128128 250 992.240992
128 128128 250 992.704458
128 128128 250 992.804340
128 128128 250 992.823265
128 128128 250 992.877614
128 128128 250 992.980476
128 128128 250 992.982075
128 128128 250 993.024438
128 128128 250 993.023628
128 128128 250 993.056313
128 128128 250 993.066209
128 128128 250 993.589473
128 128128 250 993.616285
128 128128 250 993.713230
128 128128 250 993.782133
128 128128 250 993.945404
128 128128 250 994.039942
128 128128 250 994.157703
128 128128 250 994.159013
128 128128 250 994.159367
128 128128 250 994.302946
128 128128 250 994.495766
128 128128 250 994.639650
128 128128 250 994.675670
128 128128 250 994.789667
128 128128 250 994.790145
128 128128 250 994.829101
3 total processes killed (some possibly by mpirun during cleanup)
