p n nt time
256 25001 100 1.738741
256 25001 100 1.738762
256 25001 100 1.738812
256 25001 100 1.738848
256 25001 100 1.738884
256 25001 100 1.739059
256 25001 100 1.739250
256 25001 100 1.739135
256 25001 100 1.739456
256 25001 100 1.739542
256 25001 100 1.739626
256 25001 100 1.739888
256 25001 100 1.739721
256 25001 100 1.739991
256 25001 100 1.740171
256 25001 100 1.740083
256 25001 100 1.740368
256 25001 100 1.740499
256 25001 100 1.740590
256 25001 100 1.740460
256 25001 100 1.740478
256 25001 100 1.740503
256 25001 100 1.740662
256 25001 100 1.740566
256 25001 100 1.740710
256 25001 100 1.740707
256 25001 100 1.740900
256 25001 100 1.740902
256 25001 100 1.740896
256 25001 100 1.740747
256 25001 100 1.741120
256 25001 100 1.740818
256 25001 100 1.740934
256 25001 100 1.741130
256 25001 100 1.740957
256 25001 100 1.741239
256 25001 100 1.741242
256 25001 100 1.741119
256 25001 100 1.741294
256 25001 100 1.741749
256 25001 100 1.742395
256 25001 100 1.743374
256 25001 100 1.743168
256 25001 100 1.743522
256 25001 100 1.744168
256 25001 100 1.744339
256 25001 100 1.744565
256 25001 100 1.745553
256 25001 100 1.745541
256 25001 100 1.745518
256 25001 100 1.746239
256 25001 100 1.746103
256 25001 100 1.746364
256 25001 100 1.746730
256 25001 100 1.747202
256 25001 100 1.747108
256 25001 100 1.747393
256 25001 100 1.747613
256 25001 100 1.747277
256 25001 100 1.748092
256 25001 100 1.748206
256 25001 100 1.748144
256 25001 100 1.748235
256 25001 100 1.748480
256 25001 100 1.748929
256 25001 100 1.748923
256 25001 100 1.749175
256 25001 100 1.749898
256 25001 100 1.749614
256 25001 100 1.750254
256 25001 100 1.750266
256 25001 100 1.751419
256 25001 100 1.751388
256 25001 100 1.751745
256 25001 100 1.752349
256 25001 100 1.753376
256 25001 100 1.753382
256 25001 100 1.753445
256 25001 100 1.753510
256 25001 100 1.753771
256 25001 100 1.753546
256 25001 100 1.753739
256 25001 100 1.753922
256 25001 100 1.753789
256 25001 100 1.754176
256 25001 100 1.754112
256 25001 100 1.754672
256 25001 100 1.754813
256 25001 100 1.755123
256 25001 100 1.755944
256 25001 100 1.756059
256 25001 100 1.756107
256 25001 100 1.756459
256 25001 100 1.756496
256 25001 100 1.756881
256 25001 100 1.757966
256 25001 100 1.758498
256 25001 100 1.759664
256 25001 100 1.760251
256 25001 100 1.761307
256 25001 100 1.761734
